train_loss,epoch,step,val_loss,test_loss
0.7918965220451355,0,0,,
0.7976614236831665,0,1,,
1.336378574371338,0,2,,
0.8836981058120728,0,3,,
0.895686686038971,0,4,,
1.330883264541626,0,5,,
0.7425259947776794,0,6,,
1.5848562717437744,0,7,,
1.1846239566802979,0,8,,
1.0363301038742065,0,9,,
1.1932789087295532,0,10,,
0.7829281687736511,0,11,,
1.135040521621704,0,12,,
0.9904899597167969,0,13,,
0.5606721639633179,0,14,,
0.9376504421234131,0,15,,
0.766572117805481,0,16,,
1.2974320650100708,0,17,,
1.675516963005066,0,18,,
0.8244348168373108,0,19,,
0.5741671323776245,0,20,,
,0,20,0.8486579656600952,
0.7565556168556213,1,21,,
0.7750288248062134,1,22,,
1.2580796480178833,1,23,,
0.8516846895217896,1,24,,
0.8615397214889526,1,25,,
1.2701568603515625,1,26,,
0.7328749895095825,1,27,,
1.528430700302124,1,28,,
1.1518516540527344,1,29,,
0.9981052875518799,1,30,,
1.1177252531051636,1,31,,
0.762692928314209,1,32,,
1.070233702659607,1,33,,
0.9164367318153381,1,34,,
0.5461485385894775,1,35,,
0.9120761156082153,1,36,,
0.7643294930458069,1,37,,
1.2237963676452637,1,38,,
1.60634183883667,1,39,,
0.8009751439094543,1,40,,
0.566236138343811,1,41,,
,1,41,0.8006627559661865,
0.7280778884887695,2,42,,
0.7530553340911865,2,43,,
1.1783801317214966,2,44,,
0.8202759623527527,2,45,,
0.827922523021698,2,46,,
1.2081047296524048,2,47,,
0.7255083322525024,2,48,,
1.4729019403457642,2,49,,
1.1211543083190918,2,50,,
0.95964115858078,2,51,,
1.0327434539794922,2,52,,
0.7456371188163757,2,53,,
1.001363754272461,2,54,,
0.8370184302330017,2,55,,
0.5305206179618835,2,56,,
0.8870236873626709,2,57,,
0.7655928134918213,2,58,,
1.1451748609542847,2,59,,
1.5367825031280518,2,60,,
0.7793546915054321,2,61,,
0.5598518252372742,2,62,,
,2,62,0.7486423850059509,
0.6972684264183044,3,63,,
0.7315188646316528,3,64,,
1.088500738143921,3,65,,
0.7872775793075562,3,66,,
0.7922505140304565,3,67,,
1.1378059387207031,3,68,,
0.7228401303291321,3,69,,
1.4176186323165894,3,70,,
1.0929445028305054,3,71,,
0.9224860668182373,3,72,,
0.9345760941505432,3,73,,
0.735708475112915,3,74,,
0.9217966794967651,3,75,,
0.7461100816726685,3,76,,
0.514324426651001,3,77,,
0.8670167326927185,3,78,,
0.7733073234558105,3,79,,
1.0579557418823242,3,80,,
1.468673825263977,3,81,,
0.7625672817230225,3,82,,
0.5577638745307922,3,83,,
,3,83,0.6941334009170532,
0.6667409539222717,4,84,,
0.7131644487380981,4,85,,
0.9875603914260864,4,86,,
0.7567397952079773,4,87,,
0.7592063546180725,4,88,,
1.0638022422790527,4,89,,
0.7285597324371338,4,90,,
1.373420238494873,4,91,,
1.0722063779830933,4,92,,
0.8927451372146606,4,93,,
0.8340151906013489,4,94,,
0.741240382194519,4,95,,
0.8395008444786072,4,96,,
0.6575120687484741,4,97,,
0.5023473501205444,4,98,,
0.8582491874694824,4,99,,
0.7881250381469727,4,100,,
0.9775219559669495,4,101,,
1.421447992324829,4,102,,
0.7592062950134277,4,103,,
0.5584537982940674,4,104,,
,4,104,0.6528556942939758,
0.6398353576660156,5,105,,
0.7087565660476685,5,106,,
0.9041715264320374,5,107,,
0.7429741024971008,5,108,,
0.7344892024993896,5,109,,
0.9966221451759338,5,110,,
0.7426886558532715,5,111,,
1.360241174697876,5,112,,
1.068145990371704,5,113,,
0.8662759065628052,5,114,,
0.7503089904785156,5,115,,
0.7611940503120422,5,116,,
0.7905495166778564,5,117,,
0.6114463806152344,5,118,,
0.4967391788959503,5,119,,
0.8533231019973755,5,120,,
0.7989881634712219,5,121,,
0.9373204708099365,5,122,,
1.4064842462539673,5,123,,
0.7652308344841003,5,124,,
0.5517569780349731,5,125,,
,5,125,0.6369293928146362,
0.6174432039260864,6,126,,
0.717269778251648,6,127,,
0.8734458684921265,6,128,,
0.7422072291374207,6,129,,
0.7137029767036438,6,130,,
0.9489386677742004,6,131,,
0.7516950964927673,6,132,,
1.359169602394104,6,133,,
1.068919062614441,6,134,,
0.8359650373458862,6,135,,
0.6985487937927246,6,136,,
0.7705629467964172,6,137,,
0.778942883014679,6,138,,
0.602439820766449,6,139,,
0.492572158575058,6,140,,
0.8408963084220886,6,141,,
0.7995306253433228,6,142,,
0.9244644641876221,6,143,,
1.3956778049468994,6,144,,
0.7622005343437195,6,145,,
0.5423208475112915,6,146,,
,6,146,0.6294450759887695,
0.6011398434638977,7,147,,
0.7208309769630432,7,148,,
0.8649203181266785,7,149,,
0.7408259510993958,7,150,,
0.6987122893333435,7,151,,
0.922997236251831,7,152,,
0.7503753304481506,7,153,,
1.349524974822998,7,154,,
1.0593241453170776,7,155,,
0.8130677342414856,7,156,,
0.6747808456420898,7,157,,
0.763775646686554,7,158,,
0.7714657187461853,7,159,,
0.5980377793312073,7,160,,
0.4928455352783203,7,161,,
0.8255921006202698,7,162,,
0.7968178391456604,7,163,,
0.9099375009536743,7,164,,
1.377973198890686,7,165,,
0.7548121213912964,7,166,,
0.5345114469528198,7,167,,
,7,167,0.6216968894004822,
0.5869296789169312,8,168,,
0.7204318642616272,8,169,,
0.8549197316169739,8,170,,
0.7397237420082092,8,171,,
0.6873540878295898,8,172,,
0.903087854385376,8,173,,
0.7461024522781372,8,174,,
1.3364315032958984,8,175,,
1.0444912910461426,8,176,,
0.7923747897148132,8,177,,
0.6570554971694946,8,178,,
0.7549654841423035,8,179,,
0.762030303478241,8,180,,
0.5929662585258484,8,181,,
0.4943063259124756,8,182,,
0.8099861145019531,8,183,,
0.7939614653587341,8,184,,
0.8935203552246094,8,185,,
1.3579849004745483,8,186,,
0.7470614314079285,8,187,,
0.5254008173942566,8,188,,
,8,188,0.6139323115348816,
0.5714634656906128,9,189,,
0.7212792634963989,9,190,,
0.844253659248352,9,191,,
0.7385638952255249,9,192,,
0.675110399723053,9,193,,
0.881062388420105,9,194,,
0.7426641583442688,9,195,,
1.3232402801513672,9,196,,
1.0279041528701782,9,197,,
0.7690343856811523,9,198,,
0.6371368169784546,9,199,,
0.7486719489097595,9,200,,
0.7515477538108826,9,201,,
0.5877397656440735,9,202,,
0.495828241109848,9,203,,
0.7938355803489685,9,204,,
0.791470468044281,9,205,,
0.8756670951843262,9,206,,
1.3359086513519287,9,207,,
0.739247739315033,9,208,,
0.5146441459655762,9,209,,
,9,209,0.6062952876091003,
0.554670512676239,10,210,,
0.7236186265945435,10,211,,
0.8328747153282166,10,212,,
0.7378389835357666,10,213,,
0.6623578667640686,10,214,,
0.8578410744667053,10,215,,
0.7398585081100464,10,216,,
1.3093925714492798,10,217,,
1.0086218118667603,10,218,,
0.7436733841896057,10,219,,
0.6164910793304443,10,220,,
0.7444618940353394,10,221,,
0.7401960492134094,10,222,,
0.5827187895774841,10,223,,
0.4979848265647888,10,224,,
0.7767567038536072,10,225,,
0.7895333766937256,10,226,,
0.8568454384803772,10,227,,
1.3117904663085938,10,228,,
0.7310728430747986,10,229,,
0.5022562742233276,10,230,,
,10,230,0.599190890789032,
0.5370693206787109,11,231,,
0.7273326516151428,11,232,,
0.8223889470100403,11,233,,
0.7379191517829895,11,234,,
0.6490939855575562,11,235,,
0.8349215388298035,11,236,,
0.7376327514648438,11,237,,
1.2953487634658813,11,238,,
0.9873369932174683,11,239,,
0.7162054181098938,11,240,,
0.595927357673645,11,241,,
0.742181658744812,11,242,,
0.7297772169113159,11,243,,
0.5792075395584106,11,244,,
0.500390887260437,11,245,,
0.7582725286483765,11,246,,
0.7885941863059998,11,247,,
0.8394386768341064,11,248,,
1.2880773544311523,11,249,,
0.7223972678184509,11,250,,
0.4885198175907135,11,251,,
,11,251,0.5930549502372742,
0.5195420980453491,12,252,,
0.7325451970100403,12,253,,
0.8147752285003662,12,254,,
0.739022970199585,12,255,,
0.6351422667503357,12,256,,
0.8139411807060242,12,257,,
0.7366066575050354,12,258,,
1.28275728225708,12,259,,
0.9665194749832153,12,260,,
0.6878774166107178,12,261,,
0.5767514109611511,12,262,,
0.7412900328636169,12,263,,
0.7213943600654602,12,264,,
0.5776003003120422,12,265,,
0.503166675567627,12,266,,
0.7393074035644531,12,267,,
0.7890574336051941,12,268,,
0.8249673247337341,12,269,,
1.2675502300262451,12,270,,
0.7135893702507019,12,271,,
0.4748692810535431,12,272,,
,12,272,0.5880172252655029,
0.5033429265022278,13,273,,
0.7389997839927673,13,274,,
0.8103073835372925,13,275,,
0.7410387396812439,13,276,,
0.6213741302490234,13,277,,
0.7961440086364746,13,278,,
0.73758864402771,13,279,,
1.273295521736145,13,280,,
0.9490568041801453,13,281,,
0.6613351106643677,13,282,,
0.5606269240379333,13,283,,
0.7398319840431213,13,284,,
0.7149482369422913,13,285,,
0.5773475170135498,13,286,,
0.5067763328552246,13,287,,
0.7215835452079773,13,288,,
0.7902052998542786,13,289,,
0.8134332299232483,13,290,,
1.251682162284851,13,291,,
0.7050480246543884,13,292,,
0.4627830982208252,13,293,,
,13,293,0.583824634552002,
0.48909857869148254,14,294,,
0.7461082339286804,14,295,,
0.8076151013374329,14,296,,
0.7434524297714233,14,297,,
0.6093352437019348,14,298,,
0.7813565135002136,14,299,,
0.7404147982597351,14,300,,
1.2671042680740356,14,301,,
0.9359374642372131,14,302,,
0.6383258104324341,14,303,,
0.5478732585906982,14,304,,
0.7357339262962341,14,305,,
0.7098962068557739,14,306,,
0.5777829885482788,14,307,,
0.5108795762062073,14,308,,
0.7059165239334106,14,309,,
0.7910618185997009,14,310,,
0.8044009208679199,14,311,,
1.2402280569076538,14,312,,
0.6967653632164001,14,313,,
0.4526808261871338,14,314,,
,14,314,0.5801221132278442,
0.47658172249794006,15,315,,
0.7532436847686768,15,316,,
0.8053887486457825,15,317,,
0.7459239959716797,15,318,,
0.5995966196060181,15,319,,
0.7685691714286804,15,320,,
0.7434226274490356,15,321,,
1.262719988822937,15,322,,
0.9259390234947205,15,323,,
0.6186474561691284,15,324,,
0.5374332070350647,15,325,,
0.7292808294296265,15,326,,
0.7059544920921326,15,327,,
0.578587532043457,15,328,,
0.5146568417549133,15,329,,
0.6920115351676941,15,330,,
0.7916878461837769,15,331,,
0.7979063987731934,15,332,,
1.2321163415908813,15,333,,
0.6886018514633179,15,334,,
0.44420093297958374,15,335,,
,15,335,0.5767844915390015,
0.4652761220932007,16,336,,
0.7600834965705872,16,337,,
0.8032916188240051,16,338,,
0.7482700943946838,16,339,,
0.5916865468025208,16,340,,
0.7569730877876282,16,341,,
0.7455703616142273,16,342,,
1.2589130401611328,16,343,,
0.9176377654075623,16,344,,
0.60135418176651,16,345,,
0.5282994508743286,16,346,,
0.7221938371658325,16,347,,
0.7026637196540833,16,348,,
0.5793574452400208,16,349,,
0.5180076360702515,16,350,,
0.6794479489326477,16,351,,
0.792678952217102,16,352,,
0.7935897707939148,16,353,,
1.2260843515396118,16,354,,
0.6808428168296814,16,355,,
0.43698519468307495,16,356,,
,16,356,0.5738261938095093,
0.45486709475517273,17,357,,
0.7665174603462219,17,358,,
0.8012441992759705,17,359,,
0.7503494024276733,17,360,,
0.5851517915725708,17,361,,
0.7463036775588989,17,362,,
0.7470672726631165,17,363,,
1.2553876638412476,17,364,,
0.9104099869728088,17,365,,
0.5857906937599182,17,366,,
0.5201148390769958,17,367,,
0.7154676914215088,17,368,,
0.6996833682060242,17,369,,
0.5798450112342834,17,370,,
0.5209528803825378,17,371,,
0.6679614186286926,17,372,,
0.794219970703125,17,373,,
0.7909977436065674,17,374,,
1.2213237285614014,17,375,,
0.6736360192298889,17,376,,
0.4308643341064453,17,377,,
,17,377,0.5712434649467468,
0.44536760449409485,18,378,,
0.7724868655204773,18,379,,
0.799087643623352,18,380,,
0.7520426511764526,18,381,,
0.579831063747406,18,382,,
0.7367797493934631,18,383,,
0.748173177242279,18,384,,
1.2521218061447144,18,385,,
0.9040533304214478,18,386,,
0.5720341205596924,18,387,,
0.5130826234817505,18,388,,
0.7093884348869324,18,389,,
0.6968032717704773,18,390,,
0.5799793004989624,18,391,,
0.5234674215316772,18,392,,
0.6575713157653809,18,393,,
0.7961227893829346,18,394,,
0.7897454500198364,18,395,,
1.2174646854400635,18,396,,
0.6670153737068176,18,397,,
0.42581239342689514,18,398,,
,18,398,0.5690150260925293,
0.4370177388191223,19,399,,
0.7779441475868225,19,400,,
0.796709418296814,19,401,,
0.7531625032424927,19,402,,
0.5755994319915771,19,403,,
0.7287363409996033,19,404,,
0.748891294002533,19,405,,
1.2490936517715454,19,406,,
0.8984817862510681,19,407,,
0.5604474544525146,19,408,,
0.5074916481971741,19,409,,
0.7040194272994995,19,410,,
0.6939210891723633,19,411,,
0.579791784286499,19,412,,
0.5255776643753052,19,413,,
0.6484596729278564,19,414,,
0.7981320023536682,19,415,,
0.7894219756126404,19,416,,
1.2143237590789795,19,417,,
0.6611363291740417,19,418,,
0.4218238592147827,19,419,,
,19,419,0.5671213269233704,
,20,420,,0.5671213269233704
